line_number,msg,﻿B,P-010938,1,0000 ,   ,Building Line,BL        
393421,"Expected 7 columns, found 9 columns",M,P-298329,12,0412 ,   ,NO PARKING 7AM-4PM SCHOOL DAYS <----> (SUPERSEDES R7-70,R7-70A , R7-70RA & R7-70R) (SUPERSEDED BY PS-31G)                                                               ,SP-279C   
393422,"Expected 7 columns, found 8 columns",M,P-298329,13,0412 ,   ,DEPARTMENT OF EDUCATION (DOE) (SUPERSEDES SP-80G, SP-179G & SP-550G)                                                                                                    ,SP-706G   
393467,"Expected 7 columns, found 9 columns",M,P-298343,3,0042 ,W  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
395180,"Expected 7 columns, found 9 columns",M,P-308507,3,0031 ,   ,NO STANDING ANYTIME <-> (SUPERSEDES SP-1044B, SP-10B, SP-216B & SP-270B)                                                                                                ,PS-1G     
395181,"Expected 7 columns, found 9 columns",M,P-308507,4,0070 ,E  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
395435,"Expected 7 columns, found 9 columns",M,P-308781,10,0538 ,   ,NO STANDING ANYTIME <-> (SUPERSEDES SP-1044B, SP-10B, SP-216B & SP-270B)                                                                                                ,PS-1G     
395436,"Expected 7 columns, found 9 columns",M,P-308781,11,0620 ,   ,NO STANDING ANYTIME <-> (SUPERSEDES SP-1044B, SP-10B, SP-216B & SP-270B)                                                                                                ,PS-1G     
396990,"Expected 7 columns, found 8 columns",M,P-311173,12,0417 ,E  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
396991,"Expected 7 columns, found 8 columns",M,P-311173,13,0417 ,   ,DEPARTMENT OF EDUCATION (DOE) (SUPERSEDES SP-80G, SP-179G & SP-550G)                                                                                                    ,SP-706G   
396992,"Expected 7 columns, found 8 columns",M,P-311173,14,0469 ,E  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
397055,"Expected 7 columns, found 8 columns",M,P-311178,12,0393 ,   ,DEPARTMENT OF EDUCATION (DOE) (SUPERSEDES SP-80G, SP-179G & SP-550G)                                                                                                    ,SP-706G   
397057,"Expected 7 columns, found 8 columns",M,P-311178,14,0493 ,   ,DEPARTMENT OF EDUCATION (DOE) (SUPERSEDES SP-80G, SP-179G & SP-550G)                                                                                                    ,SP-706G   
397763,"Expected 7 columns, found 8 columns",M,P-312875,8,0314 ,E  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
397765,"Expected 7 columns, found 9 columns",M,P-312875,10,0370 ,   ,NO PARKING 7AM-4PM SCHOOL DAYS <----> (SUPERSEDES R7-70,R7-70A , R7-70RA & R7-70R) (SUPERSEDED BY PS-31G)                                                               ,SP-279C   
397768,"Expected 7 columns, found 8 columns",M,P-312875,13,0555 ,W  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
398115,"Expected 7 columns, found 8 columns",M,P-313401,12,0749 ,   ,NO STANDING<---->HANDICAP BUS STOP(SYMBOL) W/4 ROUTES +(15X12,4 ROUTE RIDER-IF NECESSARY);REVISED 2/14/94 & SUPERSEDES SP-298B.                                         ,R7-61     
399764,"Expected 7 columns, found 9 columns",M,P-324007,3,0069 ,N  ,TAXI HAILING (SYMBOL) TAXI STAND --> (SUPERSEDES SP-327BA, SP-433BA, SP555BA & SP-557BA)                                                                                ,PS-10EA   
399771,"Expected 7 columns, found 9 columns",M,P-324015,3,0095 ,N  ,TAXI HAILING (SYMBOL) TAXI STAND --> (SUPERSEDES SP-327BA, SP-433BA, SP555BA & SP-557BA)                                                                                ,PS-10EA   
399782,"Expected 7 columns, found 9 columns",M,P-324018,7,0213 ,S  ,TAXI HAILING (SYMBOL) TAXI STAND --> (SUPERSEDES SP-327BA, SP-433BA, SP555BA & SP-557BA)                                                                                ,PS-10EA   
399856,"Expected 7 columns, found 9 columns",M,P-324094,3,0049 ,N  ,TAXI HAILING (SYMBOL) TAXI STAND --> (SUPERSEDES SP-327BA, SP-433BA, SP555BA & SP-557BA)                                                                                ,PS-10EA   
399890,"Expected 7 columns, found 9 columns",M,P-324110,5,0207 ,   ,TAXI HAILING (SYMBOL) TAXI STAND <-> (SUPERSEDES SP-327B,SP-433B, SP-555B & SP-557B)                                                                                    ,PS-10E    
399900,"Expected 7 columns, found 9 columns",M,P-324111,8,0425 ,W  ,TAXI HAILING (SYMBOL) TAXI STAND --> (SUPERSEDES SP-327BA, SP-433BA, SP555BA & SP-557BA)                                                                                ,PS-10EA   
399907,"Expected 7 columns, found 9 columns",M,P-324112,5,0143 ,N  ,TAXI HAILING (SYMBOL) TAXI STAND --> (SUPERSEDES SP-327BA, SP-433BA, SP555BA & SP-557BA)                                                                                ,PS-10EA   
399909,"Expected 7 columns, found 9 columns",M,P-324112,7,0190 ,S  ,TAXI HAILING (SYMBOL) TAXI STAND --> (SUPERSEDES SP-327BA, SP-433BA, SP555BA & SP-557BA)                                                                                ,PS-10EA   
400139,"Expected 7 columns, found 9 columns",M,P-324902,3,0043 ,W  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
400619,"Expected 7 columns, found 8 columns",M,P-326230,8,0500 ,   ,DEPARTMENT OF EDUCATION (DOE) (SUPERSEDES SP-80G, SP-179G & SP-550G)                                                                                                    ,SP-706G   
400621,"Expected 7 columns, found 8 columns",M,P-326230,10,0580 ,   ,DEPARTMENT OF EDUCATION (DOE) (SUPERSEDES SP-80G, SP-179G & SP-550G)                                                                                                    ,SP-706G   
400978,"Expected 7 columns, found 9 columns",M,P-327462,5,0168 ,N  ,TAXI HAILING (SYMBOL) TAXI STAND --> (SUPERSEDES SP-327BA, SP-433BA, SP555BA & SP-557BA)                                                                                ,PS-10EA   
401203,"Expected 7 columns, found 9 columns",M,P-329746,3,0044 ,W  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
401290,"Expected 7 columns, found 9 columns",M,P-330278,3,0082 ,   ,NO STANDING ANYTIME <-> (SUPERSEDES SP-1044B, SP-10B, SP-216B & SP-270B)                                                                                                ,PS-1G     
401291,"Expected 7 columns, found 9 columns",M,P-330278,4,0176 ,W  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
401323,"Expected 7 columns, found 8 columns",M,P-330294,14,0465 ,   ,NO STANDING<---->HANDICAP BUS STOP(SYMBOL) W/4 ROUTES +(15X12,4 ROUTE RIDER-IF NECESSARY);REVISED 2/14/94 & SUPERSEDES SP-298B.                                         ,R7-61     
401324,"Expected 7 columns, found 8 columns",M,P-330294,15,0582 ,   ,NO STANDING<---->HANDICAP BUS STOP(SYMBOL) W/4 ROUTES +(15X12,4 ROUTE RIDER-IF NECESSARY);REVISED 2/14/94 & SUPERSEDES SP-298B.                                         ,R7-61     
401343,"Expected 7 columns, found 9 columns",M,P-330385,7,0229 ,E  ,TAXI HAILING (SYMBOL) TAXI STAND --> (SUPERSEDES SP-327BA, SP-433BA, SP555BA & SP-557BA)                                                                                ,PS-10EA   
401518,"Expected 7 columns, found 8 columns",M,P-331356,10,0295 ,W  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
401520,"Expected 7 columns, found 8 columns",M,P-331356,12,0343 ,E  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
401664,"Expected 7 columns, found 9 columns",M,P-331767,6,0240 ,W  ,TAXI HAILING (SYMBOL) TAXI STAND --> (SUPERSEDES SP-327BA, SP-433BA, SP555BA & SP-557BA)                                                                                ,PS-10EA   
401682,"Expected 7 columns, found 9 columns",M,P-331774,6,0221 ,   ,TAXI HAILING (SYMBOL) TAXI STAND <-> (SUPERSEDES SP-327B,SP-433B, SP-555B & SP-557B)                                                                                    ,PS-10E    
401752,"Expected 7 columns, found 9 columns",M,P-332547,3,0024 ,   ,NO STANDING ANYTIME <-> (SUPERSEDES SP-1044B, SP-10B, SP-216B & SP-270B)                                                                                                ,PS-1G     
401753,"Expected 7 columns, found 9 columns",M,P-332547,4,0089 ,   ,NO STANDING ANYTIME <-> (SUPERSEDES SP-1044B, SP-10B, SP-216B & SP-270B)                                                                                                ,PS-1G     
401754,"Expected 7 columns, found 9 columns",M,P-332547,5,0109 ,   ,NO STANDING ANYTIME <-> (SUPERSEDES SP-1044B, SP-10B, SP-216B & SP-270B)                                                                                                ,PS-1G     
401777,"Expected 7 columns, found 9 columns",M,P-333188,12,0553 ,   ,NO STANDING ANYTIME <-> (SUPERSEDES SP-1044B, SP-10B, SP-216B & SP-270B)                                                                                                ,PS-1G     
401782,"Expected 7 columns, found 9 columns",M,P-333189,3,0073 ,   ,NO STANDING ANYTIME <-> (SUPERSEDES SP-1044B, SP-10B, SP-216B & SP-270B)                                                                                                ,PS-1G     
401813,"Expected 7 columns, found 9 columns",M,P-333410,3,0088 ,   ,NO STANDING ANYTIME <-> (SUPERSEDES SP-1044B, SP-10B, SP-216B & SP-270B)                                                                                                ,PS-1G     
401814,"Expected 7 columns, found 9 columns",M,P-333410,4,0111 ,W  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
401835,"Expected 7 columns, found 9 columns",M,P-333542,9,0756 ,   ,NO STANDING ANYTIME <-> (SUPERSEDES SP-1044B, SP-10B, SP-216B & SP-270B)                                                                                                ,PS-1G     
401891,"Expected 7 columns, found 9 columns",M,P-334152,5,0102 ,N  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
401894,"Expected 7 columns, found 9 columns",M,P-334152,8,0135 ,S  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
401968,"Expected 7 columns, found 9 columns",M,P-334666,15,0607 ,W  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
401975,"Expected 7 columns, found 9 columns",M,P-334756,3,0050 ,N  ,TAXI HAILING (SYMBOL) TAXI STAND --> (SUPERSEDES SP-327BA, SP-433BA, SP555BA & SP-557BA)                                                                                ,PS-10EA   
401978,"Expected 7 columns, found 9 columns",M,P-334756,6,0184 ,S  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
402045,"Expected 7 columns, found 9 columns",M,P-335263,7,0333 ,W  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
402047,"Expected 7 columns, found 9 columns",M,P-335263,9,0433 ,   ,NO STANDING ANYTIME <-> (SUPERSEDES SP-1044B, SP-10B, SP-216B & SP-270B)                                                                                                ,PS-1G     
402082,"Expected 7 columns, found 9 columns",M,P-335296,7,0232 ,   ,NO STANDING ANYTIME <-> (SUPERSEDES SP-1044B, SP-10B, SP-216B & SP-270B)                                                                                                ,PS-1G     
402096,"Expected 7 columns, found 9 columns",M,P-335299,12,0558 ,S  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
402102,"Expected 7 columns, found 9 columns",M,P-335429,3,0050 ,S  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
402110,"Expected 7 columns, found 9 columns",M,P-335430,3,0051 ,N  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
402115,"Expected 7 columns, found 9 columns",M,P-335430,8,0298 ,N  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
402124,"Expected 7 columns, found 9 columns",M,P-335589,3,0103 ,E  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
402128,"Expected 7 columns, found 9 columns",M,P-335589,7,0151 ,W  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
402133,"Expected 7 columns, found 9 columns",M,P-335589,12,0453 ,E  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
402135,"Expected 7 columns, found 9 columns",M,P-335589,14,0566 ,   ,NO STANDING ANYTIME <-> (SUPERSEDES SP-1044B, SP-10B, SP-216B & SP-270B)                                                                                                ,PS-1G     
402199,"Expected 7 columns, found 9 columns",M,P-335602,3,0042 ,S  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
402200,"Expected 7 columns, found 9 columns",M,P-335602,4,0110 ,N  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
402202,"Expected 7 columns, found 9 columns",M,P-335602,6,0153 ,S  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
402237,"Expected 7 columns, found 9 columns",M,P-335621,5,0226 ,   ,NO STANDING ANYTIME <-> (SUPERSEDES SP-1044B, SP-10B, SP-216B & SP-270B)                                                                                                ,PS-1G     
402264,"Expected 7 columns, found 9 columns",M,P-335633,9,0344 ,N  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
402299,"Expected 7 columns, found 9 columns",M,P-335669,5,0129 ,N  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
402315,"Expected 7 columns, found 9 columns",M,P-335676,6,0215 ,S  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
402359,"Expected 7 columns, found 9 columns",M,P-335690,9,0236 ,   ,NO STANDING ANYTIME <-> (SUPERSEDES SP-1044B, SP-10B, SP-216B & SP-270B)                                                                                                ,PS-1G     
402367,"Expected 7 columns, found 8 columns",M,P-335691,6,0121 ,   ,"X HOUR MUNI-METER PARKING <----> XYY-XYY ""DAY"" THRU ""DAY"" (BUS STOP SIGN) (HOURS",TIMES & DAYS TO BE DETERMINED)                                                         ,SP-482E   
402403,"Expected 7 columns, found 9 columns",M,P-335694,9,0241 ,S  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
402406,"Expected 7 columns, found 9 columns",M,P-335694,12,0401 ,   ,NO STANDING ANYTIME <-> (SUPERSEDES SP-1044B, SP-10B, SP-216B & SP-270B)                                                                                                ,PS-1G     
402411,"Expected 7 columns, found 9 columns",M,P-335698,3,0071 ,   ,NO STANDING ANYTIME <-> (SUPERSEDES SP-1044B, SP-10B, SP-216B & SP-270B)                                                                                                ,PS-1G     
402412,"Expected 7 columns, found 9 columns",M,P-335698,4,0175 ,S  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
402415,"Expected 7 columns, found 9 columns",M,P-335698,7,0443 ,S  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
402685,"Expected 7 columns, found 9 columns",M,P-335805,9,0479 ,W  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
402687,"Expected 7 columns, found 9 columns",M,P-335805,11,0506 ,E  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
402737,"Expected 7 columns, found 9 columns",M,P-335818,8,0354 ,S  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
402765,"Expected 7 columns, found 9 columns",M,P-335822,5,0260 ,S  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
402766,"Expected 7 columns, found 9 columns",M,P-335822,6,0420 ,   ,NO STANDING ANYTIME <-> (SUPERSEDES SP-1044B, SP-10B, SP-216B & SP-270B)                                                                                                ,PS-1G     
402792,"Expected 7 columns, found 9 columns",M,P-335833,11,0306 ,   ,NO STANDING ANYTIME <-> (SUPERSEDES SP-1044B, SP-10B, SP-216B & SP-270B)                                                                                                ,PS-1G     
402793,"Expected 7 columns, found 9 columns",M,P-335833,12,0378 ,S  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
402797,"Expected 7 columns, found 9 columns",M,P-335833,16,0480 ,   ,NO STANDING ANYTIME <-> (SUPERSEDES SP-1044B, SP-10B, SP-216B & SP-270B)                                                                                                ,PS-1G     
402798,"Expected 7 columns, found 9 columns",M,P-335833,17,0638 ,S  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
402818,"Expected 7 columns, found 9 columns",M,P-336322,3,0079 ,S  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
403049,"Expected 7 columns, found 9 columns",M,P-336432,5,0167 ,S  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
403563,"Expected 7 columns, found 9 columns",M,P-336743,3,0056 ,E  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
403565,"Expected 7 columns, found 9 columns",M,P-336743,5,0257 ,W  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
403567,"Expected 7 columns, found 9 columns",M,P-336743,7,0312 ,E  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
403579,"Expected 7 columns, found 9 columns",M,P-336744,8,0419 ,W  ,TAXI HAILING (SYMBOL) TAXI STAND --> (SUPERSEDES SP-327BA, SP-433BA, SP555BA & SP-557BA)                                                                                ,PS-10EA   
403584,"Expected 7 columns, found 9 columns",M,P-336744,13,0800 ,   ,NO STANDING ANYTIME <-> (SUPERSEDES SP-1044B, SP-10B, SP-216B & SP-270B)                                                                                                ,PS-1G     
403596,"Expected 7 columns, found 9 columns",M,P-336802,2,0031 ,N  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
403654,"Expected 7 columns, found 9 columns",M,P-336810,3,0036 ,W  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
403657,"Expected 7 columns, found 9 columns",M,P-336810,6,0226 ,E  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
403660,"Expected 7 columns, found 9 columns",M,P-336810,9,0286 ,W  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
403695,"Expected 7 columns, found 9 columns",M,P-336815,3,0042 ,W  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
403704,"Expected 7 columns, found 9 columns",M,P-336824,3,0052 ,W  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
403733,"Expected 7 columns, found 9 columns",M,P-336847,3,0041 ,W  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
403742,"Expected 7 columns, found 9 columns",M,P-336855,3,0109 ,S  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
403777,"Expected 7 columns, found 9 columns",M,P-336872,3,0047 ,S  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
403784,"Expected 7 columns, found 9 columns",M,P-336872,10,0393 ,N  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
403841,"Expected 7 columns, found 9 columns",M,P-336886,8,0275 ,N  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
403873,"Expected 7 columns, found 9 columns",M,P-336899,4,0163 ,   ,NO STANDING ANYTIME <-> (SUPERSEDES SP-1044B, SP-10B, SP-216B & SP-270B)                                                                                                ,PS-1G     
403885,"Expected 7 columns, found 9 columns",M,P-336901,3,0100 ,   ,NO STANDING ANYTIME <-> (SUPERSEDES SP-1044B, SP-10B, SP-216B & SP-270B)                                                                                                ,PS-1G     
403886,"Expected 7 columns, found 9 columns",M,P-336901,4,0185 ,W  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
403942,"Expected 7 columns, found 9 columns",M,P-336908,3,0090 ,   ,NO STANDING ANYTIME <-> (SUPERSEDES SP-1044B, SP-10B, SP-216B & SP-270B)                                                                                                ,PS-1G     
403943,"Expected 7 columns, found 9 columns",M,P-336908,4,0189 ,N  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
403988,"Expected 7 columns, found 9 columns",M,P-336923,5,0120 ,E  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
404003,"Expected 7 columns, found 9 columns",M,P-336924,9,0415 ,W  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
404008,"Expected 7 columns, found 9 columns",M,P-336926,3,0073 ,E  ,TAXI HAILING (SYMBOL) TAXI STAND --> (SUPERSEDES SP-327BA, SP-433BA, SP555BA & SP-557BA)                                                                                ,PS-10EA   
404013,"Expected 7 columns, found 9 columns",M,P-336926,8,0312 ,   ,NO STANDING ANYTIME <-> (SUPERSEDES SP-1044B, SP-10B, SP-216B & SP-270B)                                                                                                ,PS-1G     
404048,"Expected 7 columns, found 9 columns",M,P-336934,3,0060 ,N  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
404051,"Expected 7 columns, found 9 columns",M,P-336934,6,0391 ,S  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
404057,"Expected 7 columns, found 9 columns",M,P-336937,3,0077 ,E  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
404059,"Expected 7 columns, found 9 columns",M,P-336937,5,0188 ,W  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
404061,"Expected 7 columns, found 9 columns",M,P-336937,7,0299 ,E  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
404081,"Expected 7 columns, found 9 columns",M,P-336948,7,0265 ,   ,NO STANDING ANYTIME <-> (SUPERSEDES SP-1044B, SP-10B, SP-216B & SP-270B)                                                                                                ,PS-1G     
404095,"Expected 7 columns, found 9 columns",M,P-336952,3,0038 ,W  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
404148,"Expected 7 columns, found 9 columns",M,P-336966,6,0182 ,S  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
404152,"Expected 7 columns, found 9 columns",M,P-336966,10,0274 ,N  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
404185,"Expected 7 columns, found 9 columns",M,P-336974,3,0035 ,S  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
404199,"Expected 7 columns, found 9 columns",M,P-336975,3,0058 ,W  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
404210,"Expected 7 columns, found 9 columns",M,P-336976,7,0299 ,W  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
404222,"Expected 7 columns, found 9 columns",M,P-336978,3,0051 ,   ,NO STANDING ANYTIME <-> (SUPERSEDES SP-1044B, SP-10B, SP-216B & SP-270B)                                                                                                ,PS-1G     
404223,"Expected 7 columns, found 9 columns",M,P-336978,4,0112 ,E  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
404593,"Expected 7 columns, found 9 columns",M,P-337316,3,0064 ,W  ,NO STANDING ANYTIME --> (SUPERSEDES SP-1044BA, SP-10BA, SP-216BA & SP-270BA)                                                                                            ,PS-1GA    
404601,"Expected 7 columns, found 9 columns",M,P-337677,3,0099 ,   ,NO STANDING ANYTIME <-> (SUPERSEDES SP-1044B, SP-10B, SP-216B & SP-270B)                                                                                                ,PS-1G     
404602,"Expected 7 columns, found 9 columns",M,P-337677,4,0156 ,   ,NO STANDING ANYTIME <-> (SUPERSEDES SP-1044B, SP-10B, SP-216B & SP-270B)                                                                                                ,PS-1G     
